,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
14983,14983,19,0,0,6,0,1,0,0,3,2,59,2,26,0,2,9,17,6,302,10,0
14984,14984,19,1,1,2,2,1,0,0,3,2,159,2,26,0,2,9,17,6,302,10,0
14985,14985,11,6,2,3,0,0,0,0,3,2,63,5,26,0,2,9,17,6,302,10,0
14986,14986,8,0,1,3,0,0,0,0,3,2,298,0,26,0,2,9,17,6,302,10,0
14987,14987,20,1,1,3,2,0,0,0,3,2,413,3,26,0,2,9,17,6,302,10,0
14988,14988,19,1,1,2,2,1,0,0,3,2,53,1,26,0,2,9,17,6,302,10,0
14989,14989,23,4,2,6,0,0,0,0,3,2,309,1,26,0,2,9,17,6,302,10,0
14990,14990,13,0,2,6,0,0,0,0,3,2,257,1,26,0,2,9,17,6,302,10,0
14991,14991,13,0,2,6,0,0,0,0,3,2,36,1,26,0,2,9,17,6,302,10,0
14992,14992,18,1,1,2,0,1,0,0,3,2,55,13,26,0,2,9,17,6,302,10,0
14993,14993,13,0,1,1,0,1,1,0,3,2,53,0,26,0,2,9,17,6,302,10,0
14994,14994,22,1,1,0,0,1,0,0,3,2,71,0,26,0,2,9,17,6,302,10,0
14995,14995,7,8,2,6,2,1,0,0,3,2,20,2,26,0,2,9,17,6,302,10,0
14996,14996,20,1,1,2,2,1,0,0,3,2,117,0,26,0,2,9,17,6,302,10,0
14997,14997,11,0,2,3,0,1,0,0,3,2,80,0,26,0,2,9,17,6,302,10,0
14998,14998,9,9,2,6,0,1,0,0,3,2,261,0,26,0,2,9,17,6,302,10,0
14999,14999,19,1,1,1,0,0,0,0,3,2,201,0,26,0,2,9,17,6,302,10,0
15000,15000,17,2,1,5,0,1,0,0,3,2,109,3,26,0,2,9,17,6,302,10,0
15001,15001,13,0,1,1,0,1,0,0,3,2,397,0,26,0,2,9,17,6,302,10,0
15002,15002,21,1,1,2,0,0,0,0,3,2,69,0,26,0,2,9,17,6,302,10,0
15003,15003,19,1,1,2,2,1,0,1,3,2,264,2,26,0,2,9,17,6,302,10,0
15004,15004,12,0,1,3,0,0,0,0,3,2,48,6,26,0,2,9,17,6,302,10,0
15005,15005,27,9,2,5,0,1,0,0,3,2,90,0,26,0,2,9,17,6,302,10,0
15006,15006,11,1,2,2,0,0,0,0,3,2,72,2,26,0,2,9,17,6,302,10,0
15007,15007,17,2,1,5,0,1,0,0,3,2,94,1,26,0,2,9,17,6,302,10,0
15008,15008,24,9,1,5,0,1,1,0,3,2,539,0,26,0,2,9,17,6,302,10,0
15009,15009,15,1,1,1,2,1,0,0,3,2,317,0,26,0,2,9,17,6,302,10,0
15010,15010,7,7,2,3,0,0,0,0,3,2,1134,2,26,0,2,9,17,6,302,10,1
15011,15011,8,1,1,0,0,1,0,0,3,2,144,0,26,0,2,9,17,6,302,10,0
15012,15012,9,7,2,3,0,0,1,0,3,2,126,0,26,0,2,9,17,6,302,10,0
15013,15013,25,7,1,3,0,1,1,0,3,2,302,1,26,0,2,9,17,6,302,10,0
15014,15014,27,9,2,5,0,1,1,0,3,2,123,0,26,0,2,9,17,6,302,10,0
15015,15015,30,1,1,0,2,1,1,0,3,2,114,0,26,0,2,9,17,6,302,10,0
15016,15016,8,1,1,0,0,1,0,0,3,2,235,0,26,0,2,9,17,6,302,10,0
15017,15017,18,2,2,6,0,0,0,0,3,2,196,0,26,0,2,9,17,6,302,10,0
15018,15018,18,10,1,3,0,0,1,1,3,2,84,0,26,0,2,9,17,6,302,10,0
15019,15019,9,1,1,2,0,1,0,0,3,2,106,0,26,0,2,9,17,6,302,10,0
15020,15020,14,1,1,2,2,1,0,1,3,2,151,0,26,0,2,9,17,6,302,10,0
15021,15021,37,1,1,2,2,1,0,0,3,2,102,0,26,0,2,9,17,6,302,10,0
15022,15022,8,1,1,0,0,0,1,0,3,2,521,0,26,0,2,9,17,6,302,10,0
15023,15023,19,1,1,2,0,1,0,0,3,2,181,1,26,0,2,9,17,6,302,10,0
15024,15024,18,6,1,6,0,1,0,0,3,2,50,0,26,0,2,9,17,6,302,10,0
15025,15025,38,3,0,7,2,1,0,0,3,2,80,4,26,0,2,9,17,6,302,10,0
15026,15026,9,9,0,7,2,0,0,0,3,2,187,0,26,0,2,9,17,6,302,10,0
15027,15027,23,7,1,2,0,1,0,0,3,2,158,0,26,0,2,9,17,6,302,10,0
15028,15028,32,7,2,3,0,1,1,0,3,2,205,0,26,0,2,9,17,6,302,10,0
15029,15029,32,6,1,6,0,0,0,0,3,2,114,1,26,0,2,9,17,6,302,10,0
15030,15030,23,7,1,2,0,0,0,0,3,2,228,0,26,0,2,9,17,6,302,10,0
15031,15031,7,7,2,3,0,0,0,0,3,2,20,2,26,0,2,9,17,6,302,10,0
15032,15032,18,6,1,6,0,1,0,0,3,2,628,0,26,0,2,9,17,6,302,10,0
15033,15033,18,1,2,3,2,0,0,0,3,2,117,2,26,0,2,9,17,6,302,10,0
15034,15034,7,1,2,2,0,0,0,0,3,2,418,1,26,0,2,9,17,6,302,10,0
15035,15035,31,0,1,3,2,1,1,0,3,2,64,0,26,0,2,9,17,6,302,10,0
15036,15036,11,1,2,2,0,0,0,0,3,2,302,1,26,0,2,9,17,6,302,10,0
15037,15037,13,1,2,2,0,1,0,1,3,2,17,2,26,0,2,9,17,6,302,10,0
15038,15038,28,7,1,2,0,0,0,0,3,2,50,0,26,0,2,9,17,6,302,10,0
15039,15039,27,0,1,6,0,0,0,0,3,2,72,0,26,0,2,9,17,6,302,10,0
15040,15040,15,0,1,6,0,1,0,0,3,2,72,0,26,0,2,9,17,6,302,10,0
15041,15041,12,0,2,6,0,1,1,0,3,2,258,0,26,0,2,9,17,6,302,10,0
15042,15042,15,0,1,6,0,0,0,0,3,2,45,1,26,0,2,9,17,6,302,10,0
15043,15043,28,0,2,6,0,1,0,0,3,2,544,0,26,0,2,9,17,6,302,10,0
15044,15044,32,9,0,3,0,0,0,0,3,2,124,0,26,0,2,9,17,6,302,10,0
15045,15045,14,7,2,2,0,1,0,0,3,2,753,1,26,0,2,9,17,6,302,10,1
15046,15046,26,1,2,1,0,1,0,0,3,2,391,1,26,0,2,9,17,6,302,10,0
15047,15047,32,7,2,3,0,1,0,0,3,2,72,5,26,0,2,9,17,6,302,10,0
15048,15048,14,8,2,6,0,0,0,0,3,2,84,0,26,0,2,9,17,6,302,10,0
15049,15049,12,0,2,6,0,0,0,0,3,2,686,0,26,0,2,9,17,6,302,10,0
15050,15050,14,8,2,6,0,1,0,0,3,2,277,0,26,0,2,9,17,6,302,10,0
15051,15051,10,1,2,2,0,1,0,0,3,2,64,0,26,0,2,9,17,6,302,10,0
15052,15052,32,9,0,3,0,1,0,0,3,2,388,0,26,0,2,9,17,6,302,10,0
15053,15053,14,8,2,6,0,1,0,0,3,2,324,0,26,0,2,9,17,6,302,10,0
15054,15054,10,1,2,2,0,1,0,0,3,2,295,0,26,0,2,9,17,6,302,10,0
15055,15055,10,1,2,2,0,0,0,0,3,2,284,0,26,0,2,9,17,6,302,10,0
15056,15056,10,1,2,2,0,0,0,0,3,2,86,0,26,0,2,9,17,6,302,10,0
15057,15057,30,1,0,2,0,1,0,0,3,2,504,1,26,0,2,9,17,6,302,10,0
15058,15058,32,9,0,3,0,1,0,0,3,2,1149,0,26,0,2,9,17,6,302,10,0
15059,15059,15,2,1,2,0,1,0,0,3,2,430,1,26,0,2,9,17,6,302,10,0
15060,15060,26,9,2,6,0,1,0,0,3,2,201,0,26,0,2,9,17,6,302,10,0
15061,15061,26,9,1,2,0,1,0,0,3,2,50,0,26,0,2,9,17,6,302,10,0
15062,15062,9,9,2,3,0,0,0,0,3,2,224,1,26,0,2,9,17,6,302,10,0
15063,15063,26,9,2,6,0,1,0,0,3,2,272,0,26,0,2,9,17,6,302,10,0
15064,15064,32,6,1,2,2,1,0,0,3,2,82,0,26,0,2,9,17,6,302,10,0
15065,15065,14,6,0,6,0,2,2,0,3,2,262,0,26,0,2,9,17,6,302,10,0
15066,15066,32,0,2,6,0,1,0,1,3,2,344,9,26,0,2,9,17,6,302,10,0
15067,15067,10,1,2,2,0,1,0,0,3,2,818,0,26,0,2,9,17,6,302,10,0
15068,15068,26,9,2,6,0,1,0,0,3,2,534,0,26,0,2,9,17,6,302,10,0
15069,15069,35,9,1,5,0,1,0,0,3,2,402,1,26,0,2,9,17,6,302,10,0
15070,15070,7,9,2,1,0,1,0,0,3,2,127,4,26,0,2,9,17,6,302,10,0
15071,15071,20,1,1,0,0,0,0,0,3,2,89,0,26,0,2,9,17,6,302,10,0
15072,15072,10,0,2,3,2,1,0,0,3,2,87,0,26,0,2,9,17,6,302,10,0
15073,15073,10,0,2,3,2,1,0,0,3,2,97,0,26,0,2,9,17,6,302,10,0
15074,15074,10,1,2,2,0,0,0,0,3,2,324,0,26,0,2,9,17,6,302,10,0
15075,15075,25,2,1,0,2,1,0,0,3,2,287,0,26,0,2,9,17,6,302,10,0
15076,15076,10,0,2,3,2,1,0,0,3,2,284,0,26,0,2,9,17,6,302,10,0
15077,15077,13,1,1,2,2,1,0,0,3,2,67,0,26,0,2,9,17,6,302,10,0
15078,15078,24,2,1,5,0,1,0,0,3,2,156,0,26,0,2,9,17,6,302,10,0
15079,15079,16,4,2,2,0,1,0,0,3,2,234,0,26,0,2,9,17,6,302,10,0
15080,15080,17,1,1,0,0,1,0,0,3,2,54,0,26,0,2,9,17,6,302,10,0
15081,15081,33,1,1,7,2,0,0,0,3,2,59,0,26,0,2,9,17,6,302,10,0
15082,15082,33,1,1,7,2,0,0,0,3,2,134,0,26,0,2,9,17,6,302,10,0
15083,15083,32,0,2,6,0,1,0,1,3,2,167,0,26,0,2,9,17,6,302,10,0
15084,15084,33,1,1,7,2,1,0,0,3,2,58,0,26,0,2,9,17,6,302,10,0
15085,15085,16,4,2,2,0,1,0,0,3,2,509,0,26,0,2,9,17,6,302,10,0
15086,15086,13,10,1,5,0,2,2,0,3,2,156,5,26,0,2,9,17,6,302,10,0
15087,15087,33,1,1,7,2,0,0,0,3,2,200,0,26,0,2,9,17,6,302,10,0
15088,15088,22,0,0,3,0,1,1,0,3,2,354,0,26,0,2,9,17,6,302,10,0
15089,15089,10,10,2,6,0,1,0,0,3,2,143,0,26,0,2,9,17,6,302,10,0
15090,15090,17,9,2,5,0,0,0,0,3,2,28,0,26,0,2,9,17,6,302,10,0
15091,15091,33,1,1,7,2,1,0,0,3,2,224,0,26,0,2,9,17,6,302,10,0
15092,15092,25,3,1,2,0,1,0,0,3,2,410,0,26,0,2,9,17,6,302,10,0
15093,15093,17,9,2,5,0,1,0,0,3,2,109,0,26,0,2,9,17,6,302,10,0
15094,15094,33,1,1,7,2,0,0,0,3,2,1231,0,26,0,2,9,17,6,302,10,1
15095,15095,13,2,2,6,0,1,0,0,3,2,11,11,26,0,2,9,17,6,302,10,0
15096,15096,33,1,1,7,2,0,0,0,3,2,1158,0,26,0,2,9,17,6,302,10,0
15097,15097,8,1,2,2,0,0,0,0,3,2,692,0,26,0,2,9,17,6,302,10,0
15098,15098,41,1,0,0,0,1,0,0,3,2,158,0,26,0,2,9,17,6,302,10,0
15099,15099,14,0,2,6,0,1,1,0,3,2,120,2,26,0,2,9,17,6,302,10,0
15100,15100,30,1,1,0,2,0,0,0,3,2,136,1,26,0,2,9,17,6,302,10,0
15101,15101,33,1,1,7,2,0,0,0,3,2,114,0,26,0,2,9,17,6,302,10,0
15102,15102,34,1,1,0,2,1,0,0,3,2,118,1,26,0,2,9,17,6,302,10,0
15103,15103,12,0,2,6,0,1,0,1,3,2,109,2,26,0,2,9,17,6,302,10,0
15104,15104,42,5,2,3,0,1,0,0,3,2,143,1,26,0,2,9,17,6,302,10,0
15105,15105,7,0,2,3,2,2,2,0,3,2,84,0,26,0,2,9,17,6,302,10,0
15106,15106,7,0,2,3,2,1,0,1,3,2,15,0,26,0,2,9,17,6,302,10,0
15107,15107,13,9,1,2,0,0,1,0,3,2,536,1,26,0,2,9,17,6,302,10,0
15108,15108,18,0,1,3,0,0,0,0,3,2,490,6,26,0,2,9,17,6,302,10,0
15109,15109,7,0,2,3,2,1,0,0,3,2,282,0,26,0,2,9,17,6,302,10,0
15110,15110,8,1,1,0,0,0,1,1,3,2,1001,1,26,0,2,9,17,6,302,10,1
15111,15111,7,0,2,3,2,1,1,0,3,2,493,0,26,0,2,9,17,6,302,10,0
15112,15112,7,0,2,3,2,1,0,0,3,2,421,0,26,0,2,9,17,6,302,10,0
15113,15113,7,0,2,3,2,1,0,0,3,2,259,0,26,0,2,9,17,6,302,10,0
15114,15114,15,9,1,6,0,1,0,0,3,2,80,1,26,0,2,9,17,6,302,10,0
15115,15115,12,10,1,6,0,1,0,0,3,2,202,0,26,0,2,9,17,6,302,10,0
15116,15116,25,3,1,2,0,1,1,0,3,2,301,0,26,0,2,9,17,6,302,10,0
15117,15117,22,3,0,2,0,1,0,0,3,2,105,0,26,0,2,9,17,6,302,10,0
15118,15118,12,10,1,6,0,0,0,0,3,2,509,0,26,0,2,9,17,6,302,10,0
15119,15119,6,4,2,6,0,0,1,0,3,2,49,0,26,0,2,9,17,6,302,10,0
15120,15120,6,4,2,6,0,1,0,0,3,2,134,0,26,0,2,9,17,6,302,10,0
15121,15121,10,10,2,6,0,1,1,0,3,2,538,1,26,0,2,9,17,6,302,10,1
15122,15122,24,2,0,2,0,1,1,0,3,2,115,0,26,0,2,9,17,6,302,10,0
15123,15123,24,2,0,2,0,1,0,0,3,2,179,0,26,0,2,9,17,6,302,10,0
15124,15124,17,1,1,0,2,1,1,0,3,2,195,2,26,0,2,9,17,6,302,10,0
15125,15125,21,4,1,6,0,1,1,0,3,2,68,1,26,0,2,9,17,6,302,10,0
15126,15126,6,4,2,6,0,0,0,0,3,2,795,0,26,0,2,9,17,6,302,10,1
15127,15127,18,1,1,2,0,1,0,0,3,2,225,2,26,0,2,9,17,6,302,10,0
15128,15128,22,3,0,2,0,0,0,0,3,2,923,0,26,0,2,9,17,6,302,10,1
15129,15129,24,2,0,2,0,1,1,0,3,2,219,0,26,0,2,9,17,6,302,10,0
15130,15130,41,5,1,3,0,0,0,0,3,2,119,0,26,0,2,9,17,6,302,10,0
15131,15131,41,5,1,3,0,1,0,0,3,2,232,0,26,0,2,9,17,6,302,10,0
15132,15132,41,5,1,3,0,1,0,0,3,2,245,0,26,0,2,9,17,6,302,10,0
15133,15133,16,9,0,6,0,1,1,0,3,2,260,0,26,0,2,9,17,6,302,10,0
15134,15134,17,0,3,6,0,1,0,0,3,2,243,0,26,0,2,9,17,6,302,10,0
15135,15135,7,0,2,3,2,1,0,0,3,2,470,0,26,0,2,9,17,6,302,10,0
15136,15136,18,6,1,6,0,0,0,0,3,2,109,2,26,0,2,9,17,6,302,10,0
15137,15137,10,8,2,6,0,1,0,0,3,2,172,0,26,0,2,9,17,6,302,10,0
15138,15138,10,8,2,6,0,2,2,0,3,2,312,0,26,0,2,9,17,6,302,10,0
15139,15139,10,8,2,6,0,1,0,0,3,2,393,0,26,0,2,9,17,6,302,10,0
15140,15140,32,0,1,3,2,1,0,0,3,2,71,0,26,0,2,9,17,6,302,10,0
15141,15141,28,7,1,2,2,1,0,0,3,2,157,0,26,0,2,9,17,6,302,10,0
15142,15142,10,0,2,3,0,1,0,0,3,2,130,0,26,0,2,9,17,6,302,10,0
15143,15143,28,7,1,2,2,1,1,0,3,2,270,0,26,0,2,9,17,6,302,10,0
15144,15144,15,0,2,6,0,0,0,0,3,2,79,0,26,0,2,9,17,6,302,10,0
15145,15145,10,1,1,2,0,0,1,0,3,2,655,0,26,0,2,9,17,6,302,10,0
15146,15146,32,9,0,3,0,0,0,0,3,2,123,1,26,0,2,9,17,6,302,10,0
15147,15147,28,7,1,2,2,0,1,0,3,2,479,0,26,0,2,9,17,6,302,10,0
15148,15148,15,0,2,6,0,1,0,0,3,2,96,0,26,0,2,9,17,6,302,10,0
15149,15149,37,1,1,2,2,0,0,0,3,2,225,1,26,0,2,9,17,6,302,10,0
15150,15150,16,7,0,3,0,0,0,0,3,2,654,0,26,0,2,9,17,6,302,10,0
15151,15151,10,8,2,6,0,1,0,0,3,2,747,0,26,0,2,9,17,6,302,10,0
15152,15152,12,9,1,3,2,0,0,0,3,2,321,0,26,0,2,9,17,6,302,10,0
15153,15153,19,9,2,5,0,0,0,0,3,2,54,3,26,0,2,9,17,6,302,10,0
15154,15154,8,9,2,5,0,1,0,0,3,2,312,4,26,0,2,9,17,6,302,10,0
15155,15155,15,0,2,6,0,0,1,0,3,2,1019,0,26,0,2,9,17,6,302,10,1
15156,15156,15,6,2,6,0,1,0,0,3,2,630,0,26,0,2,9,17,6,302,10,0
15157,15157,7,7,2,3,0,0,0,0,3,2,360,1,26,0,2,9,17,6,302,10,0
15158,15158,33,2,1,0,2,0,0,0,3,2,180,0,26,0,2,9,17,6,302,10,0
15159,15159,9,0,2,6,0,1,1,0,3,2,22,0,26,0,2,9,17,6,302,10,0
15160,15160,9,0,2,6,0,0,0,0,3,2,184,0,26,0,2,9,17,6,302,10,0
15161,15161,26,7,1,3,0,0,0,0,3,2,345,0,26,0,2,9,17,6,302,10,0
15162,15162,16,9,2,5,2,1,0,0,3,2,506,0,26,0,2,9,17,6,302,10,0
15163,15163,22,1,1,0,0,1,0,0,3,2,388,1,26,0,2,9,17,6,302,10,0
15164,15164,26,1,1,0,0,1,0,0,3,2,377,10,26,0,2,9,17,6,302,10,0
15165,15165,33,9,1,5,0,0,0,0,3,2,683,1,26,0,2,9,17,6,302,10,0
15166,15166,6,7,2,3,0,0,0,0,3,2,796,1,26,0,2,9,17,6,302,10,0
15167,15167,33,1,2,0,2,1,0,1,3,2,381,6,26,0,2,9,17,6,302,10,0
15168,15168,6,4,2,6,0,1,1,0,3,2,804,1,26,0,2,9,17,6,302,10,0
15169,15169,16,7,2,3,0,1,0,0,3,2,127,2,26,0,2,9,17,6,302,10,0
15170,15170,13,1,1,2,2,1,0,0,3,2,18,10,26,0,2,9,17,6,302,10,0
15171,15171,24,1,0,3,0,1,0,0,3,2,168,5,26,0,2,9,17,6,302,10,0
15172,15172,9,0,2,3,2,1,0,0,3,2,263,5,26,0,2,9,17,6,302,10,0
15173,15173,8,1,1,0,0,1,1,0,3,2,309,1,26,0,2,9,17,6,302,10,0
15174,15174,23,3,0,3,2,1,1,0,3,2,43,1,26,0,2,9,17,6,302,10,0
15175,15175,12,0,2,2,0,0,0,0,3,2,504,0,26,0,2,9,17,6,302,10,0
15176,15176,12,1,2,3,0,0,0,0,3,2,353,2,26,0,2,9,17,6,302,10,0
15177,15177,40,2,1,7,2,0,0,0,3,2,384,3,26,0,2,9,17,6,302,10,0
15178,15178,12,10,1,6,0,2,2,0,3,2,177,1,26,0,2,9,17,6,302,10,0
15179,15179,7,9,2,1,0,1,1,0,3,2,18,7,26,0,2,9,17,6,302,10,0
15180,15180,15,1,1,0,2,1,0,0,3,2,334,2,26,0,2,9,17,6,302,10,0
15181,15181,9,1,2,2,0,1,0,0,3,2,275,16,26,0,2,9,17,6,302,10,0
15182,15182,7,9,2,1,0,1,0,0,3,2,378,6,26,0,2,9,17,6,302,10,0
15183,15183,15,4,0,6,2,1,0,0,3,2,489,1,26,0,2,9,17,6,302,10,0
15184,15184,18,9,1,5,0,1,1,0,3,2,54,2,26,0,2,9,17,6,302,10,0
15185,15185,39,0,0,1,0,0,1,0,3,2,174,7,26,0,2,9,17,6,302,10,0
15186,15186,25,2,1,0,2,1,0,1,3,2,485,1,26,0,2,9,17,6,302,10,0
15187,15187,6,4,2,6,0,0,0,0,3,2,1400,1,26,0,2,9,17,6,302,10,1
15188,15188,8,1,1,0,0,0,0,0,3,2,420,1,26,0,2,9,17,6,302,10,0
15189,15189,9,3,1,0,0,0,0,0,3,2,62,0,26,0,2,9,17,6,302,10,0
15190,15190,32,1,2,1,2,1,0,0,3,2,626,2,26,0,2,9,17,6,302,10,1
15191,15191,12,10,1,6,0,1,0,0,3,2,104,1,26,0,2,9,17,6,302,10,0
15192,15192,9,3,1,0,0,0,0,0,3,2,695,0,26,0,2,9,17,6,302,10,0
15193,15193,38,3,0,7,2,0,0,0,3,2,139,4,26,0,2,9,17,6,302,10,0
15194,15194,12,0,2,6,0,0,1,0,3,2,582,1,26,0,2,9,17,6,302,10,1
15195,15195,7,9,2,1,0,1,0,1,3,2,1335,6,26,0,2,9,17,6,302,10,1
15196,15196,6,4,2,6,0,0,0,0,3,2,271,1,26,0,2,9,17,6,302,10,0
15197,15197,9,3,1,0,0,1,0,0,3,2,1135,0,26,0,2,9,17,6,302,10,0
15198,15198,23,3,0,3,2,0,1,1,3,2,265,1,26,0,2,9,17,6,302,10,0
15199,15199,11,0,2,2,2,0,0,1,3,2,171,7,26,0,2,9,17,6,302,10,0
15200,15200,9,0,2,3,2,1,0,0,3,2,120,2,26,0,2,9,17,6,302,10,0
15201,15201,11,7,2,2,0,1,0,0,3,2,277,2,26,0,2,9,17,6,302,10,0
15202,15202,14,6,3,5,0,0,1,0,3,2,383,2,26,0,2,9,17,6,302,10,0
15203,15203,14,7,2,3,0,0,0,0,3,2,186,1,26,0,2,9,17,6,302,10,0
15204,15204,8,0,2,6,0,1,0,0,3,2,271,4,26,0,2,9,17,6,302,10,0
15205,15205,35,1,0,0,2,0,0,0,3,2,160,5,26,0,2,9,17,6,302,10,0
15206,15206,18,9,1,5,0,0,1,0,3,2,207,1,26,0,2,9,17,6,302,10,0
15207,15207,18,0,0,3,0,1,0,1,3,2,197,2,26,0,2,9,17,6,302,10,0
15208,15208,17,9,2,6,0,1,0,1,3,2,202,4,26,0,2,9,17,6,302,10,0
15209,15209,10,1,2,2,0,0,0,0,3,2,656,2,26,0,2,9,17,6,302,10,1
15210,15210,16,4,1,6,0,1,1,0,3,2,1305,1,26,0,2,9,17,6,302,10,0
15211,15211,11,1,2,7,0,0,0,0,3,2,637,0,26,0,2,9,17,6,302,10,1
15212,15212,32,1,0,1,2,1,0,0,3,2,188,2,26,0,2,9,17,6,302,10,0
15213,15213,33,0,0,6,0,1,0,0,3,2,231,1,26,0,2,9,17,6,302,10,0
15214,15214,12,10,1,6,0,1,0,0,3,2,738,2,26,0,2,9,17,6,302,10,0
15215,15215,14,1,0,2,0,0,0,0,3,2,551,2,26,0,2,9,17,6,302,10,1
15216,15216,11,1,2,7,0,1,0,0,3,2,25,0,26,0,2,9,17,6,302,10,0
15217,15217,39,0,0,1,0,0,0,0,3,2,614,4,26,0,2,9,17,6,302,10,0
15218,15218,11,1,2,7,0,0,0,0,3,2,437,0,26,0,2,9,17,6,302,10,0
15219,15219,14,9,1,2,0,0,1,0,3,2,1259,4,26,0,2,9,17,6,302,10,1
15220,15220,10,0,2,3,2,1,0,0,3,2,606,2,26,0,2,9,17,6,302,10,0
15221,15221,33,2,1,0,2,0,0,0,3,2,235,1,26,0,2,9,17,6,302,10,0
15222,15222,7,7,2,2,2,1,0,0,3,2,199,0,26,0,2,9,17,6,302,10,0
15223,15223,8,1,1,1,2,0,0,0,3,2,201,2,26,0,2,9,17,6,302,10,0
15224,15224,14,6,0,6,0,1,0,0,3,2,275,2,26,0,2,9,17,6,302,10,0
15225,15225,18,1,1,2,0,1,0,1,3,2,268,4,26,0,2,9,17,6,302,10,0
15226,15226,22,0,1,3,2,0,0,0,3,2,210,1,26,0,2,9,17,6,302,10,0
15227,15227,12,10,1,6,0,0,0,0,3,2,275,1,26,0,2,9,17,6,302,10,0
15228,15228,7,1,2,2,0,0,0,0,3,2,538,2,26,0,2,9,17,6,302,10,0
15229,15229,27,1,1,1,2,0,0,1,3,2,304,3,26,0,2,9,17,6,302,10,0
15230,15230,20,1,1,0,0,0,0,0,3,2,147,1,26,0,2,9,17,6,302,10,0
15231,15231,33,1,1,7,2,0,0,0,3,2,84,1,26,0,2,9,17,6,302,10,0
15232,15232,33,1,1,7,2,1,0,0,3,2,125,1,26,0,2,9,17,6,302,10,0
15233,15233,26,0,1,2,2,0,0,0,3,2,294,1,26,0,2,9,17,6,302,10,0
15234,15234,8,1,1,1,2,1,0,0,3,2,59,2,26,0,2,9,17,6,302,10,0
15235,15235,31,0,1,3,2,1,0,0,3,2,182,1,26,0,2,9,17,6,302,10,0
15236,15236,24,9,1,5,0,1,0,0,3,2,410,2,26,0,2,9,17,6,302,10,0
15237,15237,10,1,1,1,0,1,0,0,3,2,209,3,26,0,2,9,17,6,302,10,0
15238,15238,10,9,2,5,0,0,0,0,3,2,234,0,26,0,2,9,17,6,302,10,0
15239,15239,16,1,2,2,0,1,0,1,3,2,124,7,26,0,2,9,17,6,302,10,0
15240,15240,29,1,1,0,2,0,0,0,3,2,111,1,26,0,2,9,17,6,302,10,0
15241,15241,18,11,2,3,2,1,0,0,3,2,277,2,26,0,2,9,17,6,302,10,0
15242,15242,33,1,1,7,2,1,0,0,3,2,80,1,26,0,2,9,17,6,302,10,0
15243,15243,33,1,1,7,2,1,0,0,3,2,222,1,26,0,2,9,17,6,302,10,0
15244,15244,15,0,2,3,0,0,0,0,3,2,147,2,26,0,2,9,17,6,302,10,0
15245,15245,16,0,1,6,0,0,0,0,3,2,278,0,26,0,2,9,17,6,302,10,0
15246,15246,8,0,2,6,0,1,0,0,3,2,174,1,26,0,2,9,17,6,302,10,0
15247,15247,18,6,1,6,0,0,0,0,3,2,1152,1,26,0,2,9,17,6,302,10,1
15248,15248,18,1,1,2,0,0,0,1,3,2,46,5,26,0,2,9,17,6,302,10,0
15249,15249,10,1,0,7,0,0,0,0,3,2,536,4,26,0,2,9,17,6,302,10,0
15250,15250,42,5,2,3,0,0,0,0,3,2,257,1,26,0,2,9,17,6,302,10,0
15251,15251,20,1,2,0,0,0,1,0,3,2,728,2,26,0,2,9,17,6,302,10,0
15252,15252,16,0,1,6,0,0,0,0,3,2,1010,0,26,0,2,9,17,6,302,10,0
15253,15253,33,1,1,7,2,0,0,0,3,2,291,1,26,0,2,9,17,6,302,10,0
15254,15254,15,4,2,6,0,0,0,0,3,2,654,0,26,0,2,9,17,6,302,10,0
15255,15255,28,0,0,6,0,1,0,0,3,2,1427,1,26,0,2,9,17,6,302,10,0
15256,15256,27,9,2,5,0,0,0,0,3,2,330,2,26,0,2,9,17,6,302,10,0
15257,15257,25,2,1,0,2,1,0,0,3,2,124,1,26,0,2,9,17,6,302,10,0
15258,15258,25,6,2,5,0,1,0,1,3,2,171,2,26,0,2,9,17,6,302,10,0
15259,15259,7,9,2,1,0,1,0,1,3,2,248,8,26,0,2,9,17,6,302,10,0
15260,15260,10,0,2,6,0,1,0,0,3,2,170,3,26,0,2,9,17,6,302,10,0
15261,15261,27,9,2,5,0,1,0,0,3,2,408,10,26,0,2,9,17,6,302,10,0
15262,15262,8,7,2,1,2,1,0,0,3,2,301,0,26,0,2,9,17,6,302,10,0
15263,15263,8,7,2,1,2,0,0,0,3,2,88,0,26,0,2,9,17,6,302,10,0
15264,15264,6,9,1,5,0,0,0,0,3,2,81,2,26,0,2,9,17,6,302,10,0
15265,15265,40,9,1,2,2,1,1,0,3,2,155,5,26,0,2,9,17,6,302,10,0
15266,15266,9,7,2,3,0,0,0,0,3,2,770,1,26,0,2,9,17,6,302,10,0
15267,15267,35,9,1,5,0,1,0,0,3,2,57,3,26,0,2,9,17,6,302,10,0
15268,15268,15,0,2,2,0,1,0,0,3,2,77,1,26,0,2,9,17,6,302,10,0
15269,15269,9,0,1,3,0,0,0,0,3,2,987,4,26,0,2,9,17,6,302,10,1
15270,15270,11,1,2,7,0,0,0,0,3,2,82,1,26,0,2,9,17,6,302,10,0
15271,15271,13,1,1,2,2,0,0,0,3,2,901,3,26,0,2,9,17,6,302,10,0
